ID,Avg_fold,Length,Ref_GC,Covered_percent,Covered_bases,Plus_reads,Minus_reads,Read_GC,RNA_Avg_fold,RNA_Covered_bases,RNA_Covered_percent,Read_GC,Origin,,Origin
363,229.2505,252369,0.4148,100,252369,129942,129235,0.4168,28.3156,42728,0.169307641,0.4813,Takifugu,,Takifugu
364,88.3666,281635,0.5058,87.3751,246079,82348,82351,0.5054,18.6276,41369,0.146888703,0.5477,Takifugu,,Takifugu
365,101.0005,251750,0.432,99.6302,250819,84038,84084,0.4316,29.947,47791,0.189835154,0.5004,Takifugu,,Takifugu
366,102.6936,251247,0.4372,99.9602,251147,83018,82991,0.4376,29.1196,29972,0.119292967,0.5212,Takifugu,,Takifugu
368,123.5108,250439,0.4543,100,250439,85713,85725,0.4551,13.4479,18929,0.075583276,0.521,Takifugu,,Takifugu
369,106.8596,250278,0.454,99.8757,249967,84269,84218,0.4543,36.427,43283,0.172939691,0.5063,Takifugu,,Takifugu
370,131.158,248418,0.4218,100,248418,86411,86425,0.423,30.9918,53107,0.213780805,0.4837,Takifugu,,Takifugu
371,160.4413,249682,0.4701,100,249682,83059,83071,0.4709,18.6931,32126,0.128667665,0.5134,Takifugu,,Takifugu
372,84.9752,337323,0.4391,91.2526,307816,86664,86861,0.4416,20.4188,32757,0.097108706,0.5083,Takifugu,,Takifugu
373,105.5097,248503,0.4643,99.9734,248437,84109,84154,0.4652,26.1022,67112,0.27006515,0.5166,Takifugu,,Takifugu
374,108.0599,248256,0.4235,100,248256,84368,84422,0.4239,79.6292,7851,0.031624613,0.4884,Takifugu,,Takifugu
375,103.1272,248121,0.4687,99.9524,248003,81412,81365,0.4687,33.1179,83275,0.335622539,0.5218,Takifugu,,Takifugu
376,105.7863,247588,0.4481,100,247588,83148,83220,0.4484,27.994,66029,0.266689016,0.4895,Takifugu,,Takifugu
377,113.1033,275074,0.4911,99.5543,273848,86195,86207,0.4906,19.6034,43050,0.156503341,0.534,Takifugu,,Takifugu
378,102.1416,244363,0.488,99.173,242342,80743,80703,0.4878,30.7645,88421,0.361842832,0.5204,Takifugu,,Takifugu
380,98.2723,270540,0.4396,100,270540,82126,82071,0.4393,36.2144,65550,0.242293191,0.5037,Takifugu,,Takifugu
381,188.13,272070,0.4491,100,272070,82408,82489,0.4493,55.7728,66038,0.242724299,0.5141,Takifugu,,Takifugu
382,102.2814,241713,0.4627,99.8387,241323,81124,81131,0.4628,43.1701,27629,0.114304982,0.5238,Takifugu,,Takifugu
383,104.2249,241104,0.4518,100,241104,79440,79463,0.4519,33.616,72600,0.301114872,0.5036,Takifugu,,Takifugu
384,109.0628,240740,0.4358,99.8932,240483,81124,81160,0.4387,34.3306,25152,0.10447786,0.5044,Takifugu,,Takifugu
385,102.5149,240692,0.444,100,240692,81320,81284,0.4443,25.0131,58635,0.243610091,0.5039,Takifugu,,Takifugu
386,88.0181,296805,0.4621,99.9997,296804,79878,79866,0.4628,20.7798,29027,0.097798218,0.5296,Takifugu,,Takifugu
387,110.6395,239784,0.4749,100,239784,80936,80871,0.4749,26.4239,35523,0.148145831,0.5216,Takifugu,,Takifugu
388,166.3855,257840,0.4144,99.9965,257831,83863,84122,0.4186,37.0764,40216,0.155972696,0.4646,Takifugu,,Takifugu
389,117.8117,239530,0.4171,100,239530,83348,83368,0.419,19.9414,31541,0.131678704,0.4992,Takifugu,,Takifugu
390,98.1667,267909,0.4974,99.2572,265919,80743,80546,0.4937,21.9036,36161,0.134974936,0.5668,Takifugu,,Takifugu
391,115.2622,239001,0.4603,100,239001,81916,81862,0.4604,35.7369,47244,0.197672813,0.5349,Takifugu,,Takifugu
392,119.7474,297456,0.4772,99.9792,297394,79416,79499,0.478,19.957,55242,0.185714862,0.5431,Takifugu,,Takifugu
393,100.6558,238864,0.4542,99.4034,237439,78568,78571,0.4539,24.9597,36288,0.151919084,0.5039,Takifugu,,Takifugu
394,104.5629,242499,0.4439,99.9464,242369,81159,81111,0.4437,62.1484,34627,0.142792341,0.4768,Takifugu,,Takifugu
395,111.0624,237097,0.4443,99.6116,236176,79841,79826,0.4461,26.7255,30590,0.129018925,0.5047,Takifugu,,Takifugu
396,106.0041,236826,0.4584,100,236826,79637,79658,0.4584,24.6975,41005,0.173143996,0.513,Takifugu,,Takifugu
398,102.7871,235997,0.5385,99.3326,234422,79771,79745,0.5392,6.437,9344,0.039593724,0.6167,Takifugu,,Takifugu
399,119.4116,264628,0.4651,99.87,264284,78599,78582,0.4668,49.834,35486,0.134097677,0.5388,Takifugu,,Takifugu
400,102.772,233021,0.4234,99.9476,232899,76672,76673,0.4246,41.4703,41159,0.176632149,0.4886,Takifugu,,Takifugu
401,120.4131,232826,0.4442,99.7036,232136,81353,80987,0.4444,27.4172,44454,0.190932284,0.5006,Takifugu,,Takifugu
404,241.7772,232140,0.4534,100,232140,80619,80819,0.4564,35.6074,57458,0.247514431,0.5033,Takifugu,,Takifugu
405,165.2156,230465,0.4371,100,230465,79108,79025,0.4372,11.3871,8981,0.038969041,0.5141,Takifugu,,Takifugu
406,110.7414,229610,0.453,100,229610,78622,78648,0.4522,57.8846,43959,0.191450721,0.4787,Takifugu,,Takifugu
407,166.2611,258189,0.4472,99.9981,258184,83550,83525,0.448,54.1341,44240,0.171347346,0.5048,Takifugu,,Takifugu
408,180.0132,228288,0.413,99.6478,227484,75466,75361,0.4152,23.174,6168,0.027018503,0.4797,Takifugu,,Takifugu
409,129.8158,257689,0.4698,100,257689,75959,76079,0.4693,27.7763,39900,0.154837808,0.5176,Takifugu,,Takifugu
410,120.1206,255806,0.4787,99.1005,253505,77376,77322,0.4792,25.2962,82900,0.324073712,0.5364,Takifugu,,Takifugu
412,98.0879,256589,0.4553,100,256589,76998,76947,0.4548,17.9012,36562,0.142492469,0.5025,Takifugu,,Takifugu
413,194.5249,226503,0.4128,100,226503,77272,77326,0.415,19.7008,26175,0.115561383,0.4866,Takifugu,,Takifugu
414,154.6234,227280,0.4703,100,227280,86598,86542,0.4664,32.7903,52733,0.232017775,0.5231,Takifugu,,Takifugu
415,103.3135,225340,0.4407,99.8771,225063,74536,74503,0.4404,33.2183,56816,0.252134552,0.4902,Takifugu,,Takifugu
416,121.9677,254373,0.4409,100,254373,79223,79174,0.4481,15.5016,46748,0.183777366,0.5026,Takifugu,,Takifugu
417,103.6361,224005,0.4798,99.7973,223551,73975,73934,0.4794,22.1071,40833,0.18228611,0.533,Takifugu,,Takifugu
418,116.7293,223844,0.4115,99.9522,223737,75674,75582,0.4113,0.6137,2635,0.011771591,0.4924,Takifugu,,Takifugu
419,129.0019,222819,0.4571,100,222819,77823,77955,0.4565,19.4907,16503,0.0740646,0.5012,Takifugu,,Takifugu
420,95.1906,252211,0.4457,100,252211,76249,76205,0.4462,39.2118,23076,0.09149482,0.5048,Takifugu,,Takifugu
421,109.2748,222457,0.4397,100,222457,75386,75321,0.4396,32.6851,45170,0.203050477,0.4904,Takifugu,,Takifugu
422,106.045,221929,0.4698,99.9594,221839,74662,74652,0.4703,30.0036,34814,0.15686999,0.4981,Takifugu,,Takifugu
423,110.0928,221668,0.4313,99.9617,221583,77389,77355,0.4328,26.7503,23045,0.103961781,0.5167,Takifugu,,Takifugu
424,104.829,221223,0.4837,100,221223,73637,73669,0.4836,27.7018,56511,0.255448122,0.538,Takifugu,,Takifugu
425,104.2429,221058,0.4188,99.9991,221056,72460,72428,0.4205,14.8135,19741,0.089302355,0.4673,Takifugu,,Takifugu
426,144.897,235585,0.4467,100,235585,73155,73058,0.4489,17.3719,36096,0.153218584,0.5067,Takifugu,,Takifugu
427,102.3769,220575,0.4641,99.8187,220175,72300,72269,0.4642,34.4827,49747,0.225533265,0.5355,Takifugu,,Takifugu
428,109.0681,219591,0.4547,99.9677,219520,73405,73408,0.4554,22.8321,31676,0.144249992,0.5198,Takifugu,,Takifugu
429,105.2567,218567,0.4365,99.6591,217822,75100,75052,0.4373,32.6937,64592,0.295524942,0.4886,Takifugu,,Takifugu
430,165.5848,218476,0.3989,100,218476,73490,73556,0.4023,16.9271,6785,0.031056043,0.4331,Takifugu,,Takifugu
432,150.5706,218185,0.4051,97.9334,213676,71085,70898,0.4057,38.8728,24319,0.111460458,0.4652,Takifugu,,Takifugu
434,100.6805,216622,0.4876,98.8625,214158,71811,71784,0.4868,29.0533,63584,0.293525127,0.5383,Takifugu,,Takifugu
435,131.2825,215217,0.4351,100,215217,73012,72916,0.4352,7.7022,1659,0.007708499,0.529,Takifugu,,Takifugu
436,107.5868,215012,0.4185,99.5172,213974,71106,71076,0.4194,25.8123,57583,0.267812959,0.4736,Takifugu,,Takifugu
437,101.7841,214765,0.4611,99.7439,214215,72296,72359,0.4615,23.3368,60028,0.279505506,0.5131,Takifugu,,Takifugu
438,119.728,243286,0.5156,87.8168,213646,80268,80251,0.5034,11.4148,23663,0.097264125,0.5601,Takifugu,,Takifugu
439,105.9142,214028,0.4485,99.5117,212983,73953,73896,0.449,23.9358,24832,0.116022203,0.5241,Takifugu,,Takifugu
440,141.5943,213901,0.4089,100,213901,77651,77732,0.423,51.3079,55609,0.259975409,0.4602,Takifugu,,Takifugu
441,120.57,213539,0.4599,100,213539,71367,71302,0.4598,11.0941,22683,0.106224156,0.5252,Takifugu,,Takifugu
442,126.4485,212220,0.44,100,212220,78205,78036,0.443,26.04,28983,0.13657054,0.5038,Takifugu,,Takifugu
443,103.165,210994,0.5106,99.2881,209492,69038,69023,0.5105,25.4575,24619,0.116681043,0.5532,Takifugu,,Takifugu
444,116.5225,210998,0.4552,99.9872,210971,69665,69714,0.4554,41.2515,36989,0.175304979,0.5058,Takifugu,,Takifugu
445,102.0376,210782,0.4626,100,210782,70115,70118,0.4627,26.1995,27788,0.131832889,0.5134,Takifugu,,Takifugu
446,96.0365,240146,0.4321,99.7897,239641,71718,71686,0.4329,22.9814,40370,0.168106069,0.4893,Takifugu,,Takifugu
447,89.0921,240121,0.4822,99.4236,238737,69026,68888,0.4823,14.1056,43030,0.179201319,0.5449,Takifugu,,Takifugu
448,126.6875,239917,0.4196,100,239917,71152,71197,0.4205,18.9654,13649,0.056890508,0.5512,Takifugu,,Takifugu
449,104.1435,210025,0.491,99.9248,209867,69731,69725,0.491,24.6961,38863,0.185039876,0.5546,Takifugu,,Takifugu
450,539.5382,237903,0.4319,99.6301,237023,77007,76826,0.4383,22.8824,25717,0.108098679,0.4758,Takifugu,,Takifugu
451,108.8209,208005,0.4817,99.9938,207992,71658,71673,0.4827,16.7472,30686,0.1475253,0.5471,Takifugu,,Takifugu
452,126.1054,207703,0.4794,100,207703,70397,70438,0.4808,39.4932,69641,0.335291257,0.5369,Takifugu,,Takifugu
453,100.1718,207172,0.4813,98.7822,204649,66848,66870,0.4809,12.5751,17360,0.083795107,0.5335,Takifugu,,Takifugu
454,124.5354,207352,0.4529,99.999,207350,72648,72589,0.4548,27.1876,46619,0.22483024,0.514,Takifugu,,Takifugu
455,102.8474,207002,0.4269,100,207002,68582,68617,0.4285,23.2267,36856,0.178046589,0.4912,Takifugu,,Takifugu
456,104.8374,206831,0.4441,99.7118,206235,69097,68980,0.4428,13.9447,27397,0.132460801,0.5201,Takifugu,,Takifugu
457,102.2361,206567,0.473,100,206567,66339,66260,0.4729,3.6222,5424,0.026257824,0.61,Takifugu,,Takifugu
458,103.2334,206400,0.4855,99.0766,204494,68490,68519,0.4849,16.3238,11788,0.057112403,0.5479,Takifugu,,Takifugu
459,114.185,206318,0.4221,100,206318,68884,68871,0.4227,8.739,10948,0.053063717,0.4717,Takifugu,,Takifugu
460,95.885,235379,0.4527,99.9703,235309,71182,70830,0.4523,65.1389,52902,0.224752421,0.4821,Takifugu,,Takifugu
461,102.2121,204418,0.4455,99.7339,203874,68599,68636,0.4447,30.1009,20245,0.099037267,0.5203,Takifugu,,Takifugu
462,254.0675,204040,0.4573,100,204040,70051,70212,0.4578,59.3254,41748,0.20460694,0.5118,Takifugu,,Takifugu
463,101.9142,203768,0.4372,99.1132,201961,67535,67550,0.4379,43.5361,49516,0.243001845,0.5059,Takifugu,,Takifugu
464,109.3112,203460,0.4669,98.2655,199931,68073,68104,0.4654,17.8597,20354,0.10003932,0.5473,Takifugu,,Takifugu
465,102.6474,233354,0.4744,100,233354,66503,66542,0.4734,19.9495,22732,0.097414229,0.5007,Takifugu,,Takifugu
466,102.7695,232619,0.4416,100,232619,68148,68096,0.4418,11.6488,16315,0.070136145,0.5254,Takifugu,,Takifugu
467,102.7987,202661,0.4639,99.9339,202527,67862,67891,0.4636,32.4591,54957,0.27117699,0.5236,Takifugu,,Takifugu
468,103.8605,232176,0.4458,98.387,228431,69626,69754,0.4442,44.7045,64767,0.278956481,0.5072,Takifugu,,Takifugu
469,112.7986,201357,0.4619,100,201357,68880,68913,0.4596,25.7808,52539,0.260924626,0.5141,Takifugu,,Takifugu
470,101.017,200992,0.5025,99.1786,199341,65810,65814,0.5028,34.9891,61929,0.308116741,0.5625,Takifugu,,Takifugu
471,110.5174,200041,0.4722,99.9995,200040,67976,67887,0.47,18.485,41340,0.206657635,0.5444,Takifugu,,Takifugu
472,115.6463,199904,0.4312,100,199904,70278,70409,0.4337,26.5482,57190,0.286087322,0.5,Takifugu,,Takifugu
473,311.1775,199604,0.4103,100,199604,72228,72122,0.4144,22.5645,36544,0.183082503,0.4534,Takifugu,,Takifugu
474,94.8996,228952,0.4496,99.9292,228790,68233,68396,0.4493,20.1323,32697,0.142811594,0.5106,Takifugu,,Takifugu
475,105.2506,198619,0.4713,100,198619,67147,67127,0.472,13.2851,9516,0.047910824,0.5911,Takifugu,,Takifugu
476,87.584,255345,0.4739,88.5978,226230,64978,64921,0.4733,31.4312,23853,0.093414792,0.5232,Takifugu,,Takifugu
477,107.4993,198269,0.4612,99.9632,198196,67250,67246,0.4623,26.462,46979,0.236945766,0.5236,Takifugu,,Takifugu
478,179.1027,229985,0.4528,100,229985,70244,70108,0.4519,38.9051,50369,0.219009935,0.5169,Takifugu,,Takifugu
479,103.1795,196813,0.4474,100,196813,65356,65378,0.4473,22.3864,62691,0.318530788,0.5032,Takifugu,,Takifugu
480,159.6885,196717,0.451,100,196717,67026,67203,0.4486,41.4683,33288,0.169217709,0.4801,Takifugu,,Takifugu
481,105.5049,196730,0.5013,99.9598,196651,66883,66873,0.5004,51.3517,46643,0.237091445,0.5817,Takifugu,,Takifugu
482,185.7978,196165,0.4226,100,196165,67851,68179,0.4248,37.1797,33457,0.1705554,0.4862,Takifugu,,Takifugu
483,105.542,195376,0.4336,99.9693,195316,66841,66889,0.4346,17.9392,38542,0.197270903,0.4976,Takifugu,,Takifugu
484,128.6217,195464,0.3887,100,195464,66075,66101,0.3916,28.1655,28582,0.146226415,0.4477,Takifugu,,Takifugu
486,264.4268,253144,0.4261,100,253144,73378,73585,0.4359,41.188,18322,0.072377777,0.4638,Takifugu,,Takifugu
487,114.3577,193774,0.4598,100,193774,66351,66377,0.459,22.4242,46118,0.237998906,0.5337,Takifugu,,Takifugu
488,102.7788,193094,0.4308,99.3138,191769,64754,64776,0.4306,76.4258,16839,0.087206231,0.4847,Takifugu,,Takifugu
489,89.2312,222216,0.4555,86.3961,191986,65116,65110,0.4559,15.7853,28886,0.12999064,0.4991,Takifugu,,Takifugu
490,112.8858,192183,0.4696,99.7856,191771,64403,64509,0.4676,20.0714,32603,0.169645598,0.5287,Takifugu,,Takifugu
491,136.637,192431,0.4142,99.9823,192397,65028,65100,0.4173,8.1499,4149,0.021560975,0.4739,Takifugu,,Takifugu
492,111.5833,191526,0.4556,99.9504,191431,65034,65014,0.4544,33.8835,43685,0.228089137,0.5049,Takifugu,,Takifugu
493,170.1176,190327,0.4355,99.9926,190313,65312,65266,0.4359,57.3751,38818,0.203954247,0.4983,Takifugu,,Takifugu
494,112.6234,190163,0.4499,99.9911,190146,62593,62677,0.45,5.1206,3741,0.019672597,0.5188,Takifugu,,Takifugu
496,102.5366,189484,0.5281,99.9462,189382,64249,64220,0.5282,25.0371,14904,0.078655718,0.6024,Takifugu,,Takifugu
497,111.0253,188864,0.421,99.9629,188794,67059,66635,0.4296,14.5259,15181,0.080380591,0.4999,Takifugu,,Takifugu
498,103.4278,188836,0.4373,99.6505,188176,64261,64279,0.4365,22.1811,44965,0.238116673,0.4888,Takifugu,,Takifugu
499,351.4509,188750,0.4187,100,188750,68482,68465,0.4213,30.6699,13953,0.073923179,0.4573,Takifugu,,Takifugu
500,103.1021,188497,0.4441,100,188497,64225,64261,0.4447,29.8569,8370,0.04440389,0.4976,Takifugu,,Takifugu
502,105.7669,187739,0.4734,99.9233,187595,62088,62086,0.4732,11.6857,11452,0.060999579,0.5325,Takifugu,,Takifugu
503,121.0524,187629,0.4126,100,187629,61972,62081,0.4148,9.0785,11987,0.063886713,0.4943,Takifugu,,Takifugu
504,108.878,187230,0.4631,99.9706,187175,64838,64757,0.4632,36.797,61637,0.329204721,0.5231,Takifugu,,Takifugu
505,115.5069,215922,0.4542,100,215922,63709,63638,0.454,36.4812,21611,0.100087068,0.51,Takifugu,,Takifugu
506,103.3311,186450,0.4916,99.933,186325,61575,61659,0.4912,35.6637,47944,0.257141325,0.5241,Takifugu,,Takifugu
507,105.4658,186429,0.4343,100,186429,63180,63029,0.4339,17.8002,20852,0.111849551,0.4986,Takifugu,,Takifugu
508,149.6852,186148,0.4047,99.9984,186145,63882,63839,0.4059,32.0446,51589,0.277139695,0.453,Takifugu,,Takifugu
509,126.8116,186070,0.508,100,186070,59392,59416,0.5077,27.5036,49891,0.268130274,0.5615,Takifugu,,Takifugu
510,109.0786,186131,0.473,100,186131,62516,62407,0.4708,16.4007,15856,0.085187314,0.4732,Takifugu,,Takifugu
511,114.1646,185938,0.4015,99.9624,185868,64742,64916,0.4029,2.4303,4977,0.026766987,0.4389,Takifugu,,Takifugu
512,93.6026,215115,0.4491,99.0726,213120,60820,61136,0.45,12.7774,12611,0.058624457,0.4906,Takifugu,,Takifugu
513,119.6124,189897,0.4753,99.8131,189542,65567,65673,0.4749,43.2281,43763,0.230456511,0.5339,Takifugu,,Takifugu
514,103.2782,214831,0.4517,85.9066,184554,63328,63337,0.4527,34.531,35811,0.16669382,0.4884,Takifugu,,Takifugu
515,108.05,244111,0.4546,99.914,243901,63444,63496,0.4531,1.2913,1550,0.00634957,0.562,Takifugu,,Takifugu
517,109.7759,213107,0.4536,100,213107,62027,62035,0.4531,32.7193,58567,0.274824384,0.5198,Takifugu,,Takifugu
519,168.4462,182935,0.4063,99.9995,182934,68572,68701,0.4144,33.3033,56233,0.307393336,0.4699,Takifugu,,Takifugu
520,90.7817,211745,0.4278,100,211745,62998,62692,0.4283,10.7255,22341,0.105508985,0.4768,Takifugu,,Takifugu
522,130.6032,209927,0.511,99.3807,208627,60579,60615,0.5117,31.5932,58298,0.27770606,0.5465,Takifugu,,Takifugu
523,88.192,215436,0.481,85.8376,184925,63176,63135,0.4815,28.6781,62843,0.29170148,0.5268,Takifugu,,Takifugu
524,209.4749,208995,0.4526,98.8138,206516,62058,62027,0.4547,25.7643,3112,0.014890308,0.5912,Takifugu,,Takifugu
525,162.3403,180228,0.4802,99.9939,180217,62618,62561,0.4805,37.0314,63739,0.353657589,0.533,Takifugu,,Takifugu
526,128.7963,178637,0.4122,99.9994,178636,58828,58908,0.4135,11.9676,19803,0.110856094,0.4884,Takifugu,,Takifugu
527,103.5294,178324,0.4487,100,178324,59404,59446,0.4494,27.8525,52289,0.293224692,0.5082,Takifugu,,Takifugu
528,116.0529,207670,0.4541,100,207670,59136,59138,0.4548,27.4637,41333,0.199032118,0.4987,Takifugu,,Takifugu
529,87.1942,207622,0.4271,85.8599,178264,58994,59004,0.4271,9.9146,10615,0.051126567,0.5023,Takifugu,,Takifugu
530,106.7589,177754,0.4516,100,177754,59099,59098,0.4509,7.2223,9906,0.055728704,0.4903,Takifugu,,Takifugu
531,83.7583,207365,0.5385,82.3861,170840,57602,57486,0.5388,5.0876,12539,0.060468256,0.5727,Takifugu,,Takifugu
532,123.5108,177753,0.4758,99.9578,177678,62436,62406,0.473,25.0909,27421,0.154264626,0.542,Takifugu,,Takifugu
534,77.5584,236506,0.4512,87.6274,207244,59769,59781,0.451,17.3175,15633,0.066099803,0.5034,Takifugu,,Takifugu
538,103.0286,174261,0.4444,100,174261,59087,59061,0.4449,42.5911,46723,0.268120807,0.4853,Takifugu,,Takifugu
539,100.048,174114,0.4678,98.9438,172275,57293,57291,0.4675,16.4687,14004,0.080430063,0.521,Takifugu,,Takifugu
540,101.3668,173988,0.4885,99.9759,173946,56806,56758,0.4887,29.2424,95187,0.547089454,0.5182,Takifugu,,Takifugu
541,105.0724,173710,0.4637,99.6552,173111,59862,59882,0.464,23.0347,29895,0.172097173,0.5098,Takifugu,,Takifugu
542,121.8144,173556,0.4554,100,173556,59908,59799,0.4584,25.007,27857,0.160507271,0.4954,Takifugu,,Takifugu
543,74.2026,232403,0.5106,73.7929,171497,57310,57293,0.5111,17.2559,25697,0.110570862,0.5474,Takifugu,,Takifugu
544,99.5828,172499,0.4767,99.0435,170849,57332,57320,0.4765,25.3863,30715,0.178059003,0.5414,Takifugu,,Takifugu
545,85.9119,201571,0.4529,99.3233,200207,57048,57232,0.4541,14.9194,23388,0.116028595,0.5078,Takifugu,,Takifugu
546,100.9848,171982,0.4597,99.9564,171907,56987,56978,0.4591,34.5627,46543,0.270627159,0.5256,Takifugu,,Takifugu
547,106.6022,171318,0.4382,99.8663,171089,57474,57510,0.4389,23.8244,28251,0.164903863,0.5084,Takifugu,,Takifugu
548,113.9635,171219,0.4625,99.6677,170650,57051,57037,0.4633,25.4045,46362,0.270776024,0.5224,Takifugu,,Takifugu
549,91.82,199796,0.4704,85.4502,170726,59285,59188,0.4704,22.5459,45862,0.229544135,0.5178,Takifugu,,Takifugu
550,100.7505,170772,0.4765,99.8103,170448,55884,55890,0.477,32.3107,29300,0.171573794,0.5335,Takifugu,,Takifugu
551,183.7252,170386,0.4022,100,170386,62695,62754,0.4156,43.1409,30568,0.179404411,0.4471,Takifugu,,Takifugu
552,87.3214,229209,0.4708,99.8866,228949,58563,58618,0.4709,12.9714,1224,0.005340104,0.6046,Takifugu,,Takifugu
553,98.7344,170238,0.454,99.0008,168537,55241,55268,0.4544,34.1921,38848,0.22819817,0.4983,Takifugu,,Takifugu
554,106.3015,169491,0.4893,100,169491,55275,55280,0.4891,42.5282,34409,0.203013729,0.5393,Takifugu,,Takifugu
555,86.144,198805,0.4345,84.1931,167380,56172,56194,0.4344,20.6074,17509,0.088071226,0.5071,Takifugu,,Takifugu
556,106.835,169089,0.446,100,169089,56361,56648,0.4454,24.0048,39761,0.235148354,0.5186,Takifugu,,Takifugu
557,126.7908,168851,0.4842,99.7661,168456,56163,56000,0.4849,20.0999,34122,0.202083494,0.5339,Takifugu,,Takifugu
558,107.9506,168868,0.4258,100,168868,56916,56796,0.4267,25.689,13469,0.079760523,0.4825,Takifugu,,Takifugu
559,90.4326,195591,0.4935,99.1211,193872,53555,53528,0.4923,23.2575,6314,0.032281649,0.6077,Takifugu,,Takifugu
560,100.4457,168147,0.4389,100,168147,55999,55978,0.4389,31.8406,29239,0.173889513,0.487,Takifugu,,Takifugu
561,124.4748,168019,0.4551,99.7471,167594,55859,55868,0.4561,3.1364,4015,0.023896107,0.5621,Takifugu,,Takifugu
562,129.5272,197305,0.4436,100,197305,57702,57685,0.4426,29.3005,43655,0.22125643,0.5088,Takifugu,,Takifugu
563,155.504,167684,0.4291,99.9988,167682,57098,57174,0.4306,7.1994,4414,0.026323322,0.5251,Takifugu,,Takifugu
565,95.7723,196968,0.4305,100,196968,57062,57098,0.4313,14.2763,26073,0.132371756,0.4956,Takifugu,,Takifugu
566,106.2158,166929,0.4742,100,166929,56714,56650,0.4742,39.8512,65463,0.392160739,0.5271,Takifugu,,Takifugu
567,97.7828,225784,0.479,100,225784,58575,58580,0.4781,29.8135,50200,0.222336392,0.5241,Takifugu,,Takifugu
