ID,Avg_fold,Length,Ref_GC,Covered_percent,Covered_bases,Plus_reads,Minus_reads,Read_GC,Origin,,Origin
7357,84.8556,1108,0.4224,100,1108,313,314,0.415,No BLAST hit,,No BLAST hit
7358,77.9091,1166,0.3791,100,1166,303,303,0.3805,No BLAST hit,,No BLAST hit
7359,89.9597,1166,0.4828,100,1166,344,365,0.4757,No BLAST hit,,No BLAST hit
7360,106.4964,1104,0.5,100,1104,401,389,0.5096,No BLAST hit,,No BLAST hit
7361,89.582,1165,0.497,100,1165,348,348,0.4934,No BLAST hit,,No BLAST hit
7362,75.2807,1165,0.485,100,1165,293,293,0.4509,No BLAST hit,,No BLAST hit
7365,90.865,1163,0.5933,100,1163,361,350,0.5874,No BLAST hit,,No BLAST hit
7367,77.6799,1162,0.42,100,1162,301,301,0.425,No BLAST hit,,No BLAST hit
7370,76.5268,1101,0.4496,99.3642,1094,281,281,0.4513,No BLAST hit,,No BLAST hit
7371,52.4036,1162,0.5284,79.432,923,203,203,0.5102,No BLAST hit,,No BLAST hit
7372,127.0138,1159,0.3895,99.0509,1148,482,506,0.3849,No BLAST hit,,No BLAST hit
7376,141.7877,1159,0.346,100,1159,579,547,0.3479,No BLAST hit,,No BLAST hit
7377,78.3603,1160,0.4164,100,1160,303,303,0.4007,No BLAST hit,,No BLAST hit
7380,161.5553,1122,0.4706,100,1122,547,578,0.4833,No BLAST hit,,No BLAST hit
7382,111.1087,1159,0.5393,100,1159,430,437,0.5329,No BLAST hit,,No BLAST hit
7385,92.5059,1099,0.5751,100,1099,332,349,0.5725,No BLAST hit,,No BLAST hit
7386,122.228,1158,0.5143,100,1158,472,472,0.5207,No BLAST hit,,No BLAST hit
7387,196.9007,1098,0.531,100,1098,798,775,0.5651,No BLAST hit,,No BLAST hit
7388,76.9203,1104,0.5471,100,1104,289,278,0.5595,No BLAST hit,,No BLAST hit
7391,85.487,1156,0.6125,100,1156,330,329,0.6169,No BLAST hit,,No BLAST hit
7394,79.8182,1155,0.5775,100,1155,307,308,0.5766,No BLAST hit,,No BLAST hit
7395,143.9698,1124,0.5347,100,1124,551,523,0.5135,No BLAST hit,,No BLAST hit
7396,63.1013,1155,0.3714,99.9134,1154,243,243,0.3938,No BLAST hit,,No BLAST hit
7397,91.9238,1141,0.5066,100,1141,352,363,0.4996,No BLAST hit,,No BLAST hit
7406,99.5861,1150,0.5896,100,1150,384,416,0.5918,No BLAST hit,,No BLAST hit
7407,74.0574,1150,0.5035,100,1150,284,284,0.524,No BLAST hit,,No BLAST hit
7409,145.7417,1150,0.5466,100,1150,546,582,0.5527,No BLAST hit,,No BLAST hit
7412,96.1567,1149,0.5648,100,1149,373,373,0.5685,No BLAST hit,,No BLAST hit
7416,111.3354,1148,0.4608,100,1148,425,425,0.4512,No BLAST hit,,No BLAST hit
7417,107.8545,1148,0.5841,100,1148,404,437,0.5933,No BLAST hit,,No BLAST hit
7419,108.7555,1096,0.5401,100,1096,419,432,0.5356,No BLAST hit,,No BLAST hit
7420,158.8853,1107,0.5456,100,1107,656,645,0.5861,No BLAST hit,,No BLAST hit
7421,109.5366,1146,0.6056,100,1146,464,430,0.6359,No BLAST hit,,No BLAST hit
7422,87.6109,1100,0.58,100,1100,313,334,0.583,No BLAST hit,,No BLAST hit
7423,163.7153,1145,0.3995,99.8253,1143,629,628,0.4064,No BLAST hit,,No BLAST hit
7424,94.0517,1084,0.4428,100,1084,349,339,0.4405,No BLAST hit,,No BLAST hit
7427,116.8304,1091,0.44,100,1091,472,407,0.4786,No BLAST hit,,No BLAST hit
7432,81.336,1143,0.5783,100,1143,310,310,0.5579,No BLAST hit,,No BLAST hit
7435,119.7977,1142,0.5741,100,1142,455,469,0.5765,No BLAST hit,,No BLAST hit
7436,82.8669,1142,0.4982,100,1142,315,316,0.5047,No BLAST hit,,No BLAST hit
7437,85.3751,1141,0.6696,100,1141,325,325,0.6758,No BLAST hit,,No BLAST hit
7439,143.7993,1141,0.5302,100,1141,521,498,0.5815,No BLAST hit,,No BLAST hit
7440,231.2537,1088,0.4669,100,1088,834,875,0.4554,No BLAST hit,,No BLAST hit
7441,86.8105,1140,0.4377,100,1140,329,331,0.4261,No BLAST hit,,No BLAST hit
7442,78.3231,1139,0.5979,100,1139,297,298,0.5936,No BLAST hit,,No BLAST hit
7455,83.9595,1136,0.5246,100,1136,318,318,0.5342,No BLAST hit,,No BLAST hit
7456,387.701,1097,0.5115,100,1097,1458,1442,0.5102,No BLAST hit,,No BLAST hit
7457,106.5771,1135,0.5648,100,1135,393,412,0.559,No BLAST hit,,No BLAST hit
7458,100.4146,1083,0.3998,100,1083,390,388,0.4126,No BLAST hit,,No BLAST hit
7459,171.3357,1135,0.5665,100,1135,674,634,0.5614,No BLAST hit,,No BLAST hit
7460,267.8699,1045,0.4621,100,1045,942,946,0.4639,No BLAST hit,,No BLAST hit
7463,80.0274,1132,0.4479,100,1132,302,302,0.4246,No BLAST hit,,No BLAST hit
7468,85.5349,1131,0.5155,100,1131,347,321,0.5149,No BLAST hit,,No BLAST hit
7470,129.0957,1129,0.5111,100,1129,503,495,0.5255,No BLAST hit,,No BLAST hit
7473,82.1534,1128,0.5266,100,1128,309,309,0.5178,No BLAST hit,,No BLAST hit
7479,72.3183,1128,0.4725,99.8227,1126,272,272,0.4813,No BLAST hit,,No BLAST hit
7481,85.2298,1127,0.5306,100,1127,331,323,0.5266,No BLAST hit,,No BLAST hit
7483,120.0178,1126,0.4307,100,1126,453,451,0.4446,No BLAST hit,,No BLAST hit
7485,78.3804,1125,0.4862,100,1125,294,294,0.5017,No BLAST hit,,No BLAST hit
7487,127.1707,1125,0.4249,100,1125,478,494,0.4278,No BLAST hit,,No BLAST hit
7488,80.5899,1124,0.3932,100,1124,302,302,0.4023,No BLAST hit,,No BLAST hit
7489,79.1931,1124,0.5436,100,1124,296,303,0.5424,No BLAST hit,,No BLAST hit
7490,94.5514,1099,0.4804,100,1099,349,347,0.4862,No BLAST hit,,No BLAST hit
7491,123.1888,1123,0.5085,100,1123,476,457,0.4865,No BLAST hit,,No BLAST hit
7493,95.8789,1123,0.4488,100,1123,378,370,0.4317,No BLAST hit,,No BLAST hit
7495,399.2718,1078,0.4603,100,1078,1527,1504,0.4607,No BLAST hit,,No BLAST hit
7497,80.0009,1121,0.5103,100,1121,299,299,0.5087,No BLAST hit,,No BLAST hit
7498,138.3832,1096,0.5502,100,1096,478,517,0.5408,No BLAST hit,,No BLAST hit
7500,73.0982,1120,0.5464,100,1120,273,273,0.5543,No BLAST hit,,No BLAST hit
7503,88.1653,1119,0.5952,100,1119,329,329,0.5978,No BLAST hit,,No BLAST hit
7504,91.0429,1119,0.5603,100,1119,347,346,0.5641,No BLAST hit,,No BLAST hit
7506,87.3727,1119,0.4924,100,1119,326,326,0.4799,No BLAST hit,,No BLAST hit
7508,83.4302,1118,0.5671,100,1118,311,311,0.5707,No BLAST hit,,No BLAST hit
7511,102.3864,1118,0.5707,99.8211,1116,376,411,0.5696,No BLAST hit,,No BLAST hit
7516,232.1611,1117,0.3934,100,1117,923,879,0.3992,No BLAST hit,,No BLAST hit
7517,210.1335,1116,0.5591,100,1116,720,756,0.6434,No BLAST hit,,No BLAST hit
7518,223.6063,1115,0.5489,100,1115,773,818,0.5588,No BLAST hit,,No BLAST hit
7519,264.2829,1064,0.6203,99.906,1063,912,945,0.5994,No BLAST hit,,No BLAST hit
7520,97.426,1054,0.5579,100,1054,354,342,0.5453,No BLAST hit,,No BLAST hit
7521,90.235,1115,0.5848,100,1115,368,360,0.5802,No BLAST hit,,No BLAST hit
7524,84.3817,1069,0.5426,100,1069,301,341,0.5342,No BLAST hit,,No BLAST hit
7529,85.2356,1112,0.4433,100,1112,316,316,0.4258,No BLAST hit,,No BLAST hit
7531,89.4,1110,0.4514,100,1110,336,329,0.4446,No BLAST hit,,No BLAST hit
7535,243.3363,1109,0.4384,100,1109,921,913,0.4407,No BLAST hit,,No BLAST hit
7536,108.691,1084,0.488,100,1084,375,351,0.4826,No BLAST hit,,No BLAST hit
7538,77.0803,1109,0.3913,100,1109,285,285,0.4023,No BLAST hit,,No BLAST hit
7540,89.1778,1108,0.5316,100,1108,334,335,0.5413,No BLAST hit,,No BLAST hit
7541,107.7687,1107,0.5294,100,1107,386,422,0.5277,No BLAST hit,,No BLAST hit
7545,78.0244,1107,0.355,100,1107,288,288,0.3715,No BLAST hit,,No BLAST hit
7547,197.1027,1052,0.4791,100,1052,789,749,0.4894,No BLAST hit,,No BLAST hit
7549,16.8752,1106,0.5542,38.0651,421,61,69,0.5114,No BLAST hit,,No BLAST hit
7550,163.7262,1103,0.4777,100,1103,617,591,0.4728,No BLAST hit,,No BLAST hit
7551,209.0485,1051,0.4795,99.5243,1046,684,696,0.5038,No BLAST hit,,No BLAST hit
7552,71.0452,1106,0.4882,100,1106,262,262,0.4943,No BLAST hit,,No BLAST hit
7555,76.5399,1104,0.4375,99.9094,1103,282,282,0.4601,No BLAST hit,,No BLAST hit
7558,74.9783,1104,0.5145,100,1104,276,276,0.5128,No BLAST hit,,No BLAST hit
7565,137.3032,1052,0.4525,100,1052,512,508,0.398,No BLAST hit,,No BLAST hit
7567,81.5255,1100,0.4682,99.5455,1095,299,299,0.4755,No BLAST hit,,No BLAST hit
7568,77.7027,1100,0.5391,100,1100,285,285,0.5372,No BLAST hit,,No BLAST hit
7569,121.5132,1099,0.515,100,1099,410,407,0.5411,No BLAST hit,,No BLAST hit
7576,87.0947,1098,0.571,100,1098,322,350,0.573,No BLAST hit,,No BLAST hit
7578,105.0875,1097,0.4932,100,1097,383,409,0.4999,No BLAST hit,,No BLAST hit
7580,83.5192,1096,0.4297,100,1096,306,305,0.42,No BLAST hit,,No BLAST hit
7583,110.7114,1095,0.5151,100,1095,417,450,0.527,No BLAST hit,,No BLAST hit
7584,84.5087,1093,0.3687,100,1093,308,308,0.3673,No BLAST hit,,No BLAST hit
7587,163.269,1093,0.5459,100,1093,607,603,0.5507,No BLAST hit,,No BLAST hit
7592,173.9038,1091,0.4169,100,1091,651,638,0.4139,No BLAST hit,,No BLAST hit
7597,82.5229,1090,0.4963,100,1090,300,300,0.4948,No BLAST hit,,No BLAST hit
7598,138.4083,1090,0.5368,100,1090,506,488,0.5184,No BLAST hit,,No BLAST hit
7601,96.3186,1089,0.4825,100,1089,375,348,0.4856,No BLAST hit,,No BLAST hit
7603,162.2793,1049,0.501,100,1049,590,569,0.5068,No BLAST hit,,No BLAST hit
7604,81.0193,1088,0.6324,100,1088,298,295,0.6344,No BLAST hit,,No BLAST hit
7605,88.4926,1088,0.5046,100,1088,321,321,0.5398,No BLAST hit,,No BLAST hit
7607,76.625,1088,0.454,100,1088,278,278,0.458,No BLAST hit,,No BLAST hit
7608,90.7893,1087,0.4913,100,1087,321,343,0.4767,No BLAST hit,,No BLAST hit
7613,131.3484,1085,0.5387,100,1085,448,527,0.5195,No BLAST hit,,No BLAST hit
7615,90.2041,1024,0.5327,100,1024,284,338,0.5368,No BLAST hit,,No BLAST hit
7618,183.1617,1082,0.5454,100,1082,633,695,0.5477,No BLAST hit,,No BLAST hit
7625,107.4129,1027,0.4761,100,1027,380,383,0.4874,No BLAST hit,,No BLAST hit
7626,80.5328,1081,0.5985,100,1081,292,291,0.5895,No BLAST hit,,No BLAST hit
7628,134.1583,1080,0.5315,100,1080,468,461,0.5411,No BLAST hit,,No BLAST hit
7629,380.3695,1031,0.3608,100,1031,1285,1326,0.3107,No BLAST hit,,No BLAST hit
7630,88.7535,1079,0.5857,100,1079,313,314,0.604,No BLAST hit,,No BLAST hit
7631,72.2614,1079,0.608,100,1079,260,260,0.5913,No BLAST hit,,No BLAST hit
7634,202.8467,1024,0.4951,100,1024,688,730,0.4856,No BLAST hit,,No BLAST hit
7636,74.5696,1078,0.5436,100,1078,268,268,0.5405,No BLAST hit,,No BLAST hit
7637,103.9638,1077,0.4708,100,1077,378,383,0.4814,No BLAST hit,,No BLAST hit
7639,0,1077,0.5506,0,0,0,0,0,No BLAST hit,,No BLAST hit
7640,101.952,1041,0.4198,100,1041,389,389,0.4795,No BLAST hit,,No BLAST hit
7641,152.4486,1041,0.4986,100,1041,519,557,0.5074,No BLAST hit,,No BLAST hit
7642,76.9173,1076,0.5548,100,1076,276,276,0.5681,No BLAST hit,,No BLAST hit
7644,99.4437,1075,0.507,100,1075,366,353,0.5124,No BLAST hit,,No BLAST hit
7646,95.8102,1075,0.3972,99.907,1074,344,344,0.4,No BLAST hit,,No BLAST hit
7648,180.2627,1066,0.4066,100,1066,645,661,0.3982,No BLAST hit,,No BLAST hit
7649,85.8324,1068,0.5403,99.3446,1061,306,306,0.5458,No BLAST hit,,No BLAST hit
7650,128.1901,1073,0.5938,100,1073,456,468,0.5931,No BLAST hit,,No BLAST hit
7651,103.1585,1041,0.4832,100,1041,328,357,0.4864,No BLAST hit,,No BLAST hit
7652,95.6647,1011,0.5134,100,1011,334,321,0.4973,No BLAST hit,,No BLAST hit
7653,82.5537,1071,0.3231,100,1071,293,302,0.33,No BLAST hit,,No BLAST hit
7654,74.7535,1071,0.5294,100,1071,267,267,0.5335,No BLAST hit,,No BLAST hit
7656,79.3121,1070,0.5112,100,1070,283,283,0.5409,No BLAST hit,,No BLAST hit
7657,227.8551,1070,0.443,100,1070,829,833,0.4276,No BLAST hit,,No BLAST hit
7658,127.3592,1069,0.4069,100,1069,447,476,0.4195,No BLAST hit,,No BLAST hit
7659,100.7736,1069,0.5603,100,1069,346,385,0.5466,No BLAST hit,,No BLAST hit
7662,74.6414,1068,0.5609,100,1068,268,266,0.5562,No BLAST hit,,No BLAST hit
7663,96.3155,1068,0.5796,100,1068,343,343,0.5779,No BLAST hit,,No BLAST hit
7664,78.3315,1068,0.573,100,1068,279,279,0.5596,No BLAST hit,,No BLAST hit
7665,112.7257,1068,0.5581,100,1068,412,425,0.5676,No BLAST hit,,No BLAST hit
7666,111.7245,1067,0.4958,100,1067,406,419,0.4992,No BLAST hit,,No BLAST hit
7667,73.3486,1067,0.6073,100,1067,261,261,0.6371,No BLAST hit,,No BLAST hit
7669,134.8561,1056,0.3864,100,1056,457,499,0.4482,No BLAST hit,,No BLAST hit
7671,92.9258,1065,0.4648,100,1065,317,351,0.4585,No BLAST hit,,No BLAST hit
7674,66.5169,1064,0.5799,100,1064,236,236,0.5823,No BLAST hit,,No BLAST hit
7676,78.4644,1012,0.5405,100,1012,255,280,0.5184,No BLAST hit,,No BLAST hit
7679,94.8382,1063,0.5334,100,1063,343,365,0.547,No BLAST hit,,No BLAST hit
7681,82.2745,1002,0.5319,100,1002,277,277,0.5267,No BLAST hit,,No BLAST hit
7695,101.1615,1003,0.5613,100,1003,376,382,0.5846,No BLAST hit,,No BLAST hit
7696,77.1703,1057,0.3642,100,1057,272,272,0.3546,No BLAST hit,,No BLAST hit
7698,80.141,1057,0.4617,100,1057,281,287,0.4836,No BLAST hit,,No BLAST hit
7699,89.108,1000,0.541,100,1000,298,296,0.5208,No BLAST hit,,No BLAST hit
7703,93.2514,1054,0.4972,100,1054,329,369,0.4841,No BLAST hit,,No BLAST hit
7705,111.8273,1054,0.4639,100,1054,369,419,0.4565,No BLAST hit,,No BLAST hit
7710,82.6429,1039,0.5977,100,1039,281,297,0.5902,No BLAST hit,,No BLAST hit
7712,155.2152,1050,0.5229,100,1050,487,505,0.5152,No BLAST hit,,No BLAST hit
7714,75.5234,1049,0.5081,100,1049,264,264,0.5001,No BLAST hit,,No BLAST hit
7715,138.4758,1013,0.4087,100,1013,472,479,0.3807,No BLAST hit,,No BLAST hit
7716,154.9762,1049,0.4433,100,1049,571,503,0.4236,No BLAST hit,,No BLAST hit
7717,84.0467,1049,0.387,100,1049,294,294,0.3618,No BLAST hit,,No BLAST hit
7718,277.7816,1012,0.5005,99.6047,1008,982,980,0.492,No BLAST hit,,No BLAST hit
7720,96.2574,1049,0.5586,100,1049,335,339,0.5578,No BLAST hit,,No BLAST hit
7722,102.8118,1036,0.4431,100,1036,363,357,0.4388,No BLAST hit,,No BLAST hit
7723,87.7228,1046,0.3805,100,1046,306,306,0.3671,No BLAST hit,,No BLAST hit
7724,148.4054,1046,0.4455,100,1046,518,518,0.4459,No BLAST hit,,No BLAST hit
7725,81.3056,985,0.5178,100,985,271,288,0.5188,No BLAST hit,,No BLAST hit
7726,88.3493,1045,0.4287,100,1045,311,314,0.4263,No BLAST hit,,No BLAST hit
7730,81.023,1044,0.478,100,1044,282,282,0.4674,No BLAST hit,,No BLAST hit
7731,83.4636,1044,0.4483,100,1044,290,291,0.4596,No BLAST hit,,No BLAST hit
7732,90.984,997,0.4433,100,997,299,317,0.4343,No BLAST hit,,No BLAST hit
7734,85.1275,1043,0.3873,100,1043,296,296,0.3798,No BLAST hit,,No BLAST hit
7735,112.0997,1043,0.5475,100,1043,401,403,0.5444,No BLAST hit,,No BLAST hit
7736,97.8082,1043,0.5585,100,1043,341,340,0.5604,No BLAST hit,,No BLAST hit
7737,107.0195,1027,0.4713,100,1027,348,361,0.4701,No BLAST hit,,No BLAST hit
7741,180.0318,1039,0.4235,100,1039,626,639,0.4222,No BLAST hit,,No BLAST hit
7744,78.6789,1037,0.5014,100,1037,272,272,0.5098,No BLAST hit,,No BLAST hit
7746,183.6519,1037,0.4561,100,1037,647,646,0.4513,No BLAST hit,,No BLAST hit
7752,84.9887,975,0.4164,100,975,270,278,0.409,No BLAST hit,,No BLAST hit
7753,107.889,1036,0.4353,100,1036,382,386,0.4341,No BLAST hit,,No BLAST hit
7756,83.6164,1035,0.5662,100,1035,284,300,0.5637,No BLAST hit,,No BLAST hit
7759,77.8015,1033,0.453,100,1033,268,268,0.4666,No BLAST hit,,No BLAST hit
7762,154.811,1032,0.468,100,1032,541,545,0.4655,No BLAST hit,,No BLAST hit
7766,91.8574,1031,0.5112,100,1031,298,337,0.509,No BLAST hit,,No BLAST hit
7768,77.6317,1029,0.379,100,1029,268,268,0.3821,No BLAST hit,,No BLAST hit
7770,92.2789,1029,0.4616,100,1029,321,321,0.456,No BLAST hit,,No BLAST hit
7772,89.1417,967,0.5005,100,967,293,290,0.514,No BLAST hit,,No BLAST hit
7774,231.5654,964,0.4087,100,964,734,833,0.4219,No BLAST hit,,No BLAST hit
7775,803.3612,980,0.4106,100,980,2751,2979,0.428,No BLAST hit,,No BLAST hit
7778,97.6327,923,0.5536,100,923,363,352,0.5769,No BLAST hit,,No BLAST hit
7781,74.6298,1021,0.5201,100,1021,254,254,0.5206,No BLAST hit,,No BLAST hit
7782,78.431,1021,0.4731,100,1021,267,267,0.4813,No BLAST hit,,No BLAST hit
7783,77.3667,1020,0.598,100,1020,254,283,0.5998,No BLAST hit,,No BLAST hit
7785,90.101,1020,0.4863,100,1020,332,338,0.4961,No BLAST hit,,No BLAST hit
7786,71.7392,1020,0.6098,100,1020,244,244,0.6039,No BLAST hit,,No BLAST hit
7789,117.7571,1017,0.5733,100,1017,394,391,0.58,No BLAST hit,,No BLAST hit
7791,90.2389,1017,0.4228,100,1017,306,306,0.4007,No BLAST hit,,No BLAST hit
7793,96.1436,1017,0.5634,100,1017,326,326,0.5614,No BLAST hit,,No BLAST hit
7796,103.8022,1016,0.5098,100,1016,394,349,0.5066,No BLAST hit,,No BLAST hit
7797,111.6683,1016,0.4774,99.2126,1008,351,412,0.4876,No BLAST hit,,No BLAST hit
7798,112.3754,1015,0.5084,100,1015,379,391,0.522,No BLAST hit,,No BLAST hit
7800,80.2303,964,0.4896,100,964,243,275,0.4874,No BLAST hit,,No BLAST hit
7802,165.2648,1012,0.6192,100,1012,572,570,0.6162,No BLAST hit,,No BLAST hit
7808,78.099,1010,0.5188,100,1010,263,263,0.4958,No BLAST hit,,No BLAST hit
7811,77.2061,1009,0.3816,100,1009,257,269,0.3793,No BLAST hit,,No BLAST hit
7813,87.3885,1009,0.4301,100,1009,294,294,0.4159,No BLAST hit,,No BLAST hit
7815,138.9141,978,0.4893,100,978,447,474,0.4755,No BLAST hit,,No BLAST hit
7816,75.6504,1007,0.6187,99.8014,1005,254,254,0.6108,No BLAST hit,,No BLAST hit
7823,79.9443,1005,0.5642,100,1005,271,269,0.584,No BLAST hit,,No BLAST hit
7829,97.2251,1004,0.508,100,1004,343,377,0.5369,No BLAST hit,,No BLAST hit
7830,89.2779,1004,0.4761,100,1004,295,311,0.4718,No BLAST hit,,No BLAST hit
7831,150.1216,1003,0.4146,100,1003,534,511,0.4026,No BLAST hit,,No BLAST hit
7832,81.4058,1003,0.4696,100,1003,267,285,0.4634,No BLAST hit,,No BLAST hit
7833,71.2375,1002,0.491,100,1002,238,238,0.4705,No BLAST hit,,No BLAST hit
7834,87.9082,1002,0.495,100,1002,285,306,0.4973,No BLAST hit,,No BLAST hit
7836,79.996,1001,0.3347,100,1001,267,267,0.3516,No BLAST hit,,No BLAST hit
7837,85.017,1001,0.5415,100,1001,290,287,0.5476,No BLAST hit,,No BLAST hit
7840,194.7703,949,0.5796,100,949,589,595,0.6239,No BLAST hit,,No BLAST hit
800,115.0265,108046,0.4522,100,108046,36537,36379,0.4511,Other Animalia,,Nothobranchius
1312,140.9195,45151,0.4308,99.9978,45150,16425,16461,0.4399,Other Animalia,,Nothobranchius
1381,107.1261,41077,0.4121,99.3184,40797,14150,14215,0.4165,Other Animalia,,Nothobranchius
1537,119.5682,33577,0.4404,99.0827,33269,12542,12466,0.4443,Other Animalia,,Nothobranchius
1820,130.7428,25027,0.4355,100,25027,9424,9338,0.439,Other Animalia,,Nothobranchius
2150,134.6741,18191,0.4505,100,18191,8010,7994,0.4385,Other Animalia,,Nothobranchius
2593,112.6283,12655,0.4234,99.9763,12652,4769,4760,0.437,Other Animalia,,Nothobranchius
2958,118.5578,9881,0.4721,100,9881,3658,3656,0.4723,Other Animalia,,Nothobranchius
3165,111.2995,8600,0.5379,100,8600,3159,3121,0.5436,Other Animalia,,Nothobranchius
3314,227.9069,7840,0.4487,100,7840,5624,5615,0.4327,Other Animalia,,Nothobranchius
3329,121.2659,7803,0.4694,100,7803,3152,3148,0.4814,Other Animalia,,Nothobranchius
3712,207.1701,6295,0.4121,100,6295,4227,4358,0.4291,Other Animalia,,Nothobranchius
3788,134.466,6064,0.4202,99.9835,6063,2640,2642,0.4169,Other Animalia,,Nothobranchius
4145,45.4036,4940,0.5156,36.4777,1802,749,751,0.4788,Other Animalia,,Nothobranchius
4164,92.6826,4899,0.5123,94.5499,4632,867,873,0.4743,Other Animalia,,Nothobranchius
4505,110.2733,4047,0.529,100,4047,1506,1489,0.5328,Other Animalia,,Nothobranchius
4585,103.9982,3870,0.5709,100,3870,1338,1344,0.5748,Other Animalia,,Nothobranchius
4645,131.3807,3746,0.5222,99.8398,3740,1564,1626,0.5174,Other Animalia,,Nothobranchius
5852,109.9464,1940,0.5376,100,1940,741,724,0.5297,Other Animalia,,Nothobranchius
6273,85.5892,1660,0.5554,99.9398,1659,475,473,0.5591,Other Animalia,,Nothobranchius
6350,94.6576,1618,0.5667,99.9382,1617,516,514,0.5695,Other Animalia,,Nothobranchius
6690,7.9536,1422,0.5838,73.2771,1042,38,38,0.5877,Other Animalia,,Nothobranchius
3861,108.0431,5749,0.4803,99.9826,5748,2144,2061,0.4795,Other Animalia,,Notothenia
4215,96.7183,4792,0.5515,100,4792,1548,1545,0.5563,Other Animalia,,Notothenia
4245,93.416,4704,0.4991,100,4704,1465,1465,0.5008,Other Animalia,,Notothenia
4509,100.2315,4073,0.5426,100,4073,1377,1354,0.5435,Other Animalia,,Notothenia
5046,90.3608,3065,0.5246,100,3065,918,934,0.5234,Other Animalia,,Notothenia
6082,0.1661,1800,0.4917,16.6111,299,1,1,0.6,Other Animalia,,Notothenia
6556,98.8993,1489,0.4936,100,1489,491,491,0.5034,Other Animalia,,Notothenia
6631,115.7209,1444,0.5561,100,1444,528,576,0.5717,Other Animalia,,Notothenia
7170,90.7101,1228,0.546,100,1228,374,376,0.544,Other Animalia,,Notothenia
2191,110.4838,17593,0.4319,100,17593,5892,5887,0.4318,Other Animalia,,Oncorhynchus
4484,191.9313,4078,0.4294,99.9755,4077,2590,2735,0.431,Other Animalia,,Oncorhynchus
6404,113.5292,1559,0.4063,100,1559,573,640,0.3928,Other Animalia,,Oncorhynchus
7515,1126.9248,1117,0.3892,100,1117,4330,4525,0.364,Other Animalia,,Oncorhynchus
3808,115.7692,5991,0.535,100,5991,2417,2439,0.5409,Other Animalia,,Ophthalmotilapia
1394,100.2414,40718,0.4804,99.332,40446,13538,13540,0.4798,Other Animalia,,Oreochromis
1677,115.9822,29013,0.4505,100,29013,11018,10984,0.4564,Other Animalia,,Oreochromis
2249,105.6467,16749,0.4461,99.9642,16743,5892,5888,0.4417,Other Animalia,,Oreochromis
2430,189.3186,14295,0.4682,99.979,14292,7428,7554,0.4629,Other Animalia,,Oreochromis
2449,200.5222,14840,0.4402,99.9865,14838,7328,7164,0.4421,Other Animalia,,Oreochromis
3337,198.0606,7894,0.4366,100,7894,4191,4208,0.4479,Other Animalia,,Oreochromis
3512,96.698,7023,0.5203,100,7023,2264,2264,0.5181,Other Animalia,,Oreochromis
3527,146.7336,6951,0.4048,99.9856,6950,3364,3391,0.4481,Other Animalia,,Oreochromis
3598,106.7884,6669,0.5164,100,6669,2391,2378,0.5123,Other Animalia,,Oreochromis
4063,165.9454,5126,0.4779,100,5126,2861,2846,0.4668,Other Animalia,,Oreochromis
4113,81.2942,4962,0.4266,90.1048,4471,1338,1363,0.4252,Other Animalia,,Oreochromis
4252,106.1511,4672,0.4134,99.9358,4669,1646,1640,0.4138,Other Animalia,,Oreochromis
4416,121.1653,4302,0.5514,100,4302,1738,1738,0.5455,Other Animalia,,Oreochromis
4483,96.1409,4137,0.5364,100,4137,1326,1326,0.5291,Other Animalia,,Oreochromis
4809,91.7866,3459,0.4309,78.462,2714,1044,1044,0.4401,Other Animalia,,Oreochromis
4875,140.8095,3354,0.4861,100,3354,1539,1545,0.4767,Other Animalia,,Oreochromis
4892,130.5739,3321,0.5242,100,3321,1451,1446,0.5396,Other Animalia,,Oreochromis
4936,99.9869,3141,0.4632,99.9363,3139,1051,1045,0.4591,Other Animalia,,Oreochromis
4946,97.5644,3228,0.4613,100,3228,1050,1050,0.4628,Other Animalia,,Oreochromis
4947,103.8389,3184,0.6062,100,3184,1106,1083,0.5911,Other Animalia,,Oreochromis
5340,87.0461,2622,0.4162,96.7582,2537,761,761,0.4245,Other Animalia,,Oreochromis
